,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
0,p03.20_J-0.00_v03.16e-02.npy,3.2,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,2.2686542706651395e-07
1,p03.20_J-0.04_v03.16e-02.npy,3.2,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,5.851962851011198e-06
2,p03.20_J-0.08_v03.16e-02.npy,3.2,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.010588151961565024
3,p03.20_J-0.12_v03.16e-02.npy,3.2,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.04070634543895724
4,p03.20_J-0.16_v03.16e-02.npy,3.2,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.13967081308364876
5,p03.30_J-0.00_v03.16e-02.npy,3.3000000000000003,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,2.4321759610757016e-07
6,p03.30_J-0.04_v03.16e-02.npy,3.3000000000000003,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,9.20840029721149e-06
7,p03.30_J-0.08_v03.16e-02.npy,3.3000000000000003,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.026424527168273943
8,p03.30_J-0.12_v03.16e-02.npy,3.3000000000000003,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.10882444381713874
9,p03.30_J-0.16_v03.16e-02.npy,3.3000000000000003,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.15195255279541026
10,p03.40_J-0.00_v03.16e-02.npy,3.4000000000000004,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,2.8883595950901527e-05
11,p03.40_J-0.04_v03.16e-02.npy,3.4000000000000004,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,5.218592123128477e-05
12,p03.40_J-0.08_v03.16e-02.npy,3.4000000000000004,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.037214061617851284
13,p03.40_J-0.12_v03.16e-02.npy,3.4000000000000004,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.10927217006683357
14,p03.40_J-0.16_v03.16e-02.npy,3.4000000000000004,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1923262476921083
15,p03.50_J-0.00_v03.16e-02.npy,3.5,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.00014328721445053825
16,p03.50_J-0.04_v03.16e-02.npy,3.5,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.0006999636534601454
17,p03.50_J-0.08_v03.16e-02.npy,3.5,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.026397022604942342
18,p03.50_J-0.12_v03.16e-02.npy,3.5,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.20721120834350598
19,p03.50_J-0.16_v03.16e-02.npy,3.5,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.2512238025665285
20,p03.60_J-0.00_v03.16e-02.npy,3.6,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.0005682405550032858
21,p03.60_J-0.04_v03.16e-02.npy,3.6,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.01809610128402711
22,p03.60_J-0.08_v03.16e-02.npy,3.6,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.07057986259460454
23,p03.60_J-0.12_v03.16e-02.npy,3.6,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.0992233574390412
24,p03.60_J-0.16_v03.16e-02.npy,3.6,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.23178277015686052
25,p03.70_J-0.00_v03.16e-02.npy,3.7,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.00026793428696692006
26,p03.70_J-0.04_v03.16e-02.npy,3.7,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.016734567284584057
27,p03.70_J-0.08_v03.16e-02.npy,3.7,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.14213674068450938
28,p03.70_J-0.12_v03.16e-02.npy,3.7,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.10654281377792364
29,p03.70_J-0.16_v03.16e-02.npy,3.7,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.15200783014297495
30,p03.80_J-0.00_v03.16e-02.npy,3.8,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.00012330433819442995
31,p03.80_J-0.04_v03.16e-02.npy,3.8,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.020719207823276534
32,p03.80_J-0.08_v03.16e-02.npy,3.8,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.09106761813163762
33,p03.80_J-0.12_v03.16e-02.npy,3.8,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.28903377056121843
34,p03.80_J-0.16_v03.16e-02.npy,3.8,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.13740664720535287
35,p03.90_J-0.00_v03.16e-02.npy,3.9,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.0005237241741269831
36,p03.90_J-0.04_v03.16e-02.npy,3.9,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.0645590484142304
37,p03.90_J-0.08_v03.16e-02.npy,3.9,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.07010515928268438
38,p03.90_J-0.12_v03.16e-02.npy,3.9,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1925917744636537
39,p03.90_J-0.16_v03.16e-02.npy,3.9,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.17925971746444716
40,p04.00_J-0.00_v03.16e-02.npy,4.0,-0.0,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.002332969941198827
41,p04.00_J-0.04_v03.16e-02.npy,4.0,-0.04,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.020323953032493604
42,p04.00_J-0.08_v03.16e-02.npy,4.0,-0.08,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1143549084663392
43,p04.00_J-0.12_v03.16e-02.npy,4.0,-0.12,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.1082082629203797
44,p04.00_J-0.16_v03.16e-02.npy,4.0,-0.16,0.031622776601683784,200,0.05,0.4,2,10,0.01,0.2341236829757692
45,p03.20_J-0.00_v01.00e-01.npy,3.2,-0.0,0.1,200,0.05,0.4,2,10,0.01,4.7409132093889627e-07
46,p03.20_J-0.04_v01.00e-01.npy,3.2,-0.04,0.1,200,0.05,0.4,2,10,0.01,3.1241870601661495e-06
47,p03.20_J-0.08_v01.00e-01.npy,3.2,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.0007290779054164885
48,p03.20_J-0.12_v01.00e-01.npy,3.2,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.005774959921836852
49,p03.20_J-0.16_v01.00e-01.npy,3.2,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.020337338447570796
50,p03.30_J-0.00_v01.00e-01.npy,3.3000000000000003,-0.0,0.1,200,0.05,0.4,2,10,0.01,4.605495269061065e-07
51,p03.30_J-0.04_v01.00e-01.npy,3.3000000000000003,-0.04,0.1,200,0.05,0.4,2,10,0.01,1.1411080777179449e-06
52,p03.30_J-0.08_v01.00e-01.npy,3.3000000000000003,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.001859314143657684
53,p03.30_J-0.12_v01.00e-01.npy,3.3000000000000003,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.00859078824520111
54,p03.30_J-0.16_v01.00e-01.npy,3.3000000000000003,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.017395232915878293
55,p03.40_J-0.00_v01.00e-01.npy,3.4000000000000004,-0.0,0.1,200,0.05,0.4,2,10,0.01,1.0259145710733717e-07
56,p03.40_J-0.04_v01.00e-01.npy,3.4000000000000004,-0.04,0.1,200,0.05,0.4,2,10,0.01,1.665402785874903e-05
57,p03.40_J-0.08_v01.00e-01.npy,3.4000000000000004,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.005554159283638
58,p03.40_J-0.12_v01.00e-01.npy,3.4000000000000004,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.010841697454452513
59,p03.40_J-0.16_v01.00e-01.npy,3.4000000000000004,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.020997366905212398
60,p03.50_J-0.00_v01.00e-01.npy,3.5,-0.0,0.1,200,0.05,0.4,2,10,0.01,6.294633931247516e-07
61,p03.50_J-0.04_v01.00e-01.npy,3.5,-0.04,0.1,200,0.05,0.4,2,10,0.01,8.961702696979045e-05
62,p03.50_J-0.08_v01.00e-01.npy,3.5,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.0031056779623031606
63,p03.50_J-0.12_v01.00e-01.npy,3.5,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.019707671403884883
64,p03.50_J-0.16_v01.00e-01.npy,3.5,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.02034731388092041
65,p03.60_J-0.00_v01.00e-01.npy,3.6,-0.0,0.1,200,0.05,0.4,2,10,0.01,2.8149009449407453e-06
66,p03.60_J-0.04_v01.00e-01.npy,3.6,-0.04,0.1,200,0.05,0.4,2,10,0.01,0.0002532749809324741
67,p03.60_J-0.08_v01.00e-01.npy,3.6,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.006162576079368589
68,p03.60_J-0.12_v01.00e-01.npy,3.6,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.014932819604873655
69,p03.60_J-0.16_v01.00e-01.npy,3.6,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.018246892690658566
70,p03.70_J-0.00_v01.00e-01.npy,3.7,-0.0,0.1,200,0.05,0.4,2,10,0.01,3.96848190575838e-07
71,p03.70_J-0.04_v01.00e-01.npy,3.7,-0.04,0.1,200,0.05,0.4,2,10,0.01,0.0013507089018821713
72,p03.70_J-0.08_v01.00e-01.npy,3.7,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.009879234433174131
73,p03.70_J-0.12_v01.00e-01.npy,3.7,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.020590796470642086
74,p03.70_J-0.16_v01.00e-01.npy,3.7,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.015718142986297604
75,p03.80_J-0.00_v01.00e-01.npy,3.8,-0.0,0.1,200,0.05,0.4,2,10,0.01,6.183301447890697e-06
76,p03.80_J-0.04_v01.00e-01.npy,3.8,-0.04,0.1,200,0.05,0.4,2,10,0.01,0.002587860226631164
77,p03.80_J-0.08_v01.00e-01.npy,3.8,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.019962800741195674
78,p03.80_J-0.12_v01.00e-01.npy,3.8,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.016876280307769772
79,p03.80_J-0.16_v01.00e-01.npy,3.8,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.02052410840988159
80,p03.90_J-0.00_v01.00e-01.npy,3.9,-0.0,0.1,200,0.05,0.4,2,10,0.01,4.50742756947875e-05
81,p03.90_J-0.04_v01.00e-01.npy,3.9,-0.04,0.1,200,0.05,0.4,2,10,0.01,0.0033525300025939934
82,p03.90_J-0.08_v01.00e-01.npy,3.9,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.007032855749130248
83,p03.90_J-0.12_v01.00e-01.npy,3.9,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.02397748231887817
84,p03.90_J-0.16_v01.00e-01.npy,3.9,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.009921740889549254
85,p04.00_J-0.00_v01.00e-01.npy,4.0,-0.0,0.1,200,0.05,0.4,2,10,0.01,0.0005358587577939032
86,p04.00_J-0.04_v01.00e-01.npy,4.0,-0.04,0.1,200,0.05,0.4,2,10,0.01,0.0041257992386817925
87,p04.00_J-0.08_v01.00e-01.npy,4.0,-0.08,0.1,200,0.05,0.4,2,10,0.01,0.006011124253273008
88,p04.00_J-0.12_v01.00e-01.npy,4.0,-0.12,0.1,200,0.05,0.4,2,10,0.01,0.02032151937484741
89,p04.00_J-0.16_v01.00e-01.npy,4.0,-0.16,0.1,200,0.05,0.4,2,10,0.01,0.014705857038497921
90,p03.20_J-0.00_v03.16e-01.npy,3.2,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,3.103884228039533e-07
91,p03.20_J-0.04_v03.16e-01.npy,3.2,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,1.0178253432968632e-07
92,p03.20_J-0.08_v03.16e-01.npy,3.2,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,8.844947814941407e-05
93,p03.20_J-0.12_v03.16e-01.npy,3.2,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.00043369197845458986
94,p03.20_J-0.16_v03.16e-01.npy,3.2,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0015212230682373046
95,p03.30_J-0.00_v03.16e-01.npy,3.3000000000000003,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,1.2986490037292241e-07
96,p03.30_J-0.04_v03.16e-01.npy,3.3000000000000003,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,5.793866002932191e-07
97,p03.30_J-0.08_v03.16e-01.npy,3.3000000000000003,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0002909853160381317
98,p03.30_J-0.12_v03.16e-01.npy,3.3000000000000003,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0005221971273422241
99,p03.30_J-0.16_v03.16e-01.npy,3.3000000000000003,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.001692816138267517
100,p03.40_J-0.00_v03.16e-01.npy,3.4000000000000004,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,3.0357344076037406e-07
101,p03.40_J-0.04_v03.16e-01.npy,3.4000000000000004,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,2.693091053515673e-06
102,p03.40_J-0.08_v03.16e-01.npy,3.4000000000000004,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0001733366698026657
103,p03.40_J-0.12_v03.16e-01.npy,3.4000000000000004,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0012979686260223388
104,p03.40_J-0.16_v03.16e-01.npy,3.4000000000000004,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0015925428867340087
105,p03.50_J-0.00_v03.16e-01.npy,3.5,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,3.0041494756005705e-07
106,p03.50_J-0.04_v03.16e-01.npy,3.5,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,3.616281971335411e-05
107,p03.50_J-0.08_v03.16e-01.npy,3.5,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.00045758414268493654
108,p03.50_J-0.12_v03.16e-01.npy,3.5,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0014941631555557252
109,p03.50_J-0.16_v03.16e-01.npy,3.5,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0017302048206329346
110,p03.60_J-0.00_v03.16e-01.npy,3.6,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,5.482748383656144e-07
111,p03.60_J-0.04_v03.16e-01.npy,3.6,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,7.292001694440841e-05
